country,city,geo_type,date,driving_waze
United States,San Antonio,city,2020-09-04,-39.0
United States,San Antonio,city,2020-09-05,-33.0
United States,San Antonio,city,2020-09-06,-26.0
United States,San Antonio,city,2020-09-07,-36.0
United States,San Antonio,city,2020-09-08,-32.0
United States,San Antonio,city,2020-09-09,-45.0
United States,San Antonio,city,2020-09-10,-47.0
United States,San Antonio,city,2020-09-11,-44.0
United States,San Antonio,city,2020-09-12,-43.0
United States,San Antonio,city,2020-09-13,-28.000000000000004
United States,San Antonio,city,2020-09-14,-37.0
United States,San Antonio,city,2020-09-15,-41.0
United States,San Antonio,city,2020-09-16,-43.0
United States,San Antonio,city,2020-09-17,-43.0
United States,San Antonio,city,2020-09-18,-44.0
United States,San Antonio,city,2020-09-19,-38.0
United States,San Antonio,city,2020-09-20,-26.0
United States,San Antonio,city,2020-09-21,-36.0
United States,San Antonio,city,2020-09-22,-45.0
United States,San Antonio,city,2020-09-23,-41.0
United States,San Antonio,city,2020-09-24,-42.0
United States,San Antonio,city,2020-09-25,-38.0
United States,San Antonio,city,2020-09-26,-37.0
United States,San Antonio,city,2020-09-27,-28.000000000000004
United States,San Antonio,city,2020-09-28,-35.0
United States,San Antonio,city,2020-09-29,-43.0
United States,San Antonio,city,2020-09-30,-42.0
United States,San Antonio,city,2020-10-01,-48.0
United States,San Antonio,city,2020-10-02,-47.0
United States,San Antonio,city,2020-10-03,-36.0
United States,San Antonio,city,2020-10-04,-20.0
United States,San Antonio,city,2020-10-05,-34.0
United States,San Antonio,city,2020-10-06,-43.0
United States,San Antonio,city,2020-10-07,-45.0
United States,San Antonio,city,2020-10-08,-48.0
United States,San Antonio,city,2020-10-09,-37.0
United States,San Antonio,city,2020-10-10,-34.0
United States,San Antonio,city,2020-10-11,-24.0
United States,San Antonio,city,2020-10-12,-27.0
United States,San Antonio,city,2020-10-13,-30.0
United States,San Antonio,city,2020-10-14,-37.0
United States,San Antonio,city,2020-10-15,-42.0
United States,San Antonio,city,2020-10-16,-33.0
United States,San Antonio,city,2020-10-17,-34.0
United States,San Antonio,city,2020-10-18,-24.0
United States,San Antonio,city,2020-10-19,-28.000000000000004
United States,San Antonio,city,2020-10-20,-36.0
United States,San Antonio,city,2020-10-21,-40.0
United States,San Antonio,city,2020-10-22,-40.0
United States,San Antonio,city,2020-10-23,-36.0
United States,San Antonio,city,2020-10-24,-39.0
United States,San Antonio,city,2020-10-25,-26.0
United States,San Antonio,city,2020-10-26,-33.0
United States,San Antonio,city,2020-10-27,-39.0
United States,San Antonio,city,2020-10-28,-42.0
United States,San Antonio,city,2020-10-29,-43.0
United States,San Antonio,city,2020-10-30,-34.0
United States,San Antonio,city,2020-10-31,-40.0
United States,San Antonio,city,2020-11-01,-37.0
United States,San Antonio,city,2020-11-02,-33.0
United States,San Antonio,city,2020-11-03,-40.0
United States,San Antonio,city,2020-11-04,-46.0
United States,San Antonio,city,2020-11-05,-43.0
United States,San Antonio,city,2020-11-06,-37.0
United States,San Antonio,city,2020-11-07,-35.0
United States,San Antonio,city,2020-11-08,-25.0
United States,San Antonio,city,2020-11-09,-38.0
United States,San Antonio,city,2020-11-10,-44.0
United States,San Antonio,city,2020-11-11,-40.0
United States,San Antonio,city,2020-11-12,-37.0
United States,San Antonio,city,2020-11-13,-39.0
United States,San Antonio,city,2020-11-14,-37.0
United States,San Antonio,city,2020-11-15,-27.0
United States,San Antonio,city,2020-11-16,-34.0
United States,San Antonio,city,2020-11-17,-38.0
United States,San Antonio,city,2020-11-18,-39.0
United States,San Antonio,city,2020-11-19,-43.0
United States,San Antonio,city,2020-11-20,-39.0
United States,San Antonio,city,2020-11-21,-28.999999999999996
United States,San Antonio,city,2020-11-22,-34.0
United States,San Antonio,city,2020-11-23,-30.0
United States,San Antonio,city,2020-11-24,-35.0
United States,San Antonio,city,2020-11-25,-34.0
United States,San Antonio,city,2020-11-26,-53.0
United States,San Antonio,city,2020-11-27,-51.0
United States,San Antonio,city,2020-11-28,-52.0
United States,San Antonio,city,2020-11-29,-30.0
United States,San Antonio,city,2020-11-30,-31.0
United States,San Antonio,city,2020-12-01,-40.0
United States,San Antonio,city,2020-12-02,-41.0
United States,San Antonio,city,2020-12-03,-47.0
United States,San Antonio,city,2020-12-04,-43.0
United States,San Antonio,city,2020-12-05,-43.0
United States,San Antonio,city,2020-12-06,-39.0
United States,San Antonio,city,2020-12-07,-38.0
United States,San Antonio,city,2020-12-08,-37.0
United States,San Antonio,city,2020-12-09,-46.0
United States,San Antonio,city,2020-12-10,-52.0
United States,San Antonio,city,2020-12-11,-42.0
United States,San Antonio,city,2020-12-12,-35.0
United States,San Antonio,city,2020-12-13,-22.0
United States,San Antonio,city,2020-12-14,-35.0
United States,San Antonio,city,2020-12-15,-38.0
United States,San Antonio,city,2020-12-16,-46.0
United States,San Antonio,city,2020-12-17,-40.0
United States,San Antonio,city,2020-12-18,-38.0
United States,San Antonio,city,2020-12-19,-38.0
United States,San Antonio,city,2020-12-20,-27.0
United States,San Antonio,city,2020-12-21,-22.0
United States,San Antonio,city,2020-12-22,-26.0
United States,San Antonio,city,2020-12-23,-27.0
United States,San Antonio,city,2020-12-24,-41.0
United States,San Antonio,city,2020-12-25,-65.0
United States,San Antonio,city,2020-12-26,-50.0
United States,San Antonio,city,2020-12-27,-19.0
United States,San Antonio,city,2020-12-28,-20.0
United States,San Antonio,city,2020-12-29,-28.999999999999996
United States,San Antonio,city,2020-12-30,-33.0
United States,San Antonio,city,2020-12-31,-41.0
United States,San Antonio,city,2021-01-01,-68.0
United States,San Antonio,city,2021-01-02,-43.0
United States,San Antonio,city,2021-01-03,-24.0
United States,San Antonio,city,2021-01-04,-35.0
United States,San Antonio,city,2021-01-05,-39.0
United States,San Antonio,city,2021-01-06,-48.0
United States,San Antonio,city,2021-01-07,-49.0
United States,San Antonio,city,2021-01-08,-45.0
United States,San Antonio,city,2021-01-09,-44.0
United States,San Antonio,city,2021-01-10,-46.0
United States,San Antonio,city,2021-01-11,-44.0
United States,San Antonio,city,2021-01-12,-43.0
United States,San Antonio,city,2021-01-13,-45.0
United States,San Antonio,city,2021-01-14,-47.0
United States,San Antonio,city,2021-01-15,-51.0
United States,San Antonio,city,2021-01-16,-38.0
United States,San Antonio,city,2021-01-17,-34.0
United States,San Antonio,city,2021-01-18,-36.0
United States,San Antonio,city,2021-01-19,-31.0
United States,San Antonio,city,2021-01-20,-46.0
United States,San Antonio,city,2021-01-21,-50.0
United States,San Antonio,city,2021-01-22,-45.0
United States,San Antonio,city,2021-01-23,-41.0
United States,San Antonio,city,2021-01-24,-44.0
United States,San Antonio,city,2021-01-25,-36.0
United States,San Antonio,city,2021-01-26,-43.0
United States,San Antonio,city,2021-01-27,-44.0
United States,San Antonio,city,2021-01-28,-47.0
United States,San Antonio,city,2021-01-29,-36.0
United States,San Antonio,city,2021-01-30,-41.0
United States,San Antonio,city,2021-01-31,-28.000000000000004
United States,San Antonio,city,2021-02-01,-36.0
United States,San Antonio,city,2021-02-02,-41.0
United States,San Antonio,city,2021-02-03,-38.0
United States,San Antonio,city,2021-02-04,-43.0
United States,San Antonio,city,2021-02-05,-41.0
United States,San Antonio,city,2021-02-06,-37.0
United States,San Antonio,city,2021-02-07,-31.0
United States,San Antonio,city,2021-02-08,-35.0
United States,San Antonio,city,2021-02-09,-40.0
United States,San Antonio,city,2021-02-10,-41.0
United States,San Antonio,city,2021-02-11,-47.0
United States,San Antonio,city,2021-02-12,-46.0
United States,San Antonio,city,2021-02-13,-52.0
United States,San Antonio,city,2021-02-14,-46.0
United States,San Antonio,city,2021-02-15,-96.0
United States,San Antonio,city,2021-02-16,-84.0
United States,San Antonio,city,2021-02-17,-81.0
United States,San Antonio,city,2021-02-18,-91.0
United States,San Antonio,city,2021-02-19,-68.0
United States,San Antonio,city,2021-02-20,-51.0
United States,San Antonio,city,2021-02-21,-45.0
United States,San Antonio,city,2021-02-22,-36.0
United States,San Antonio,city,2021-02-23,-34.0
United States,San Antonio,city,2021-02-24,-33.0
United States,San Antonio,city,2021-02-25,-30.0
United States,San Antonio,city,2021-02-26,-36.0
United States,San Antonio,city,2021-02-27,-31.0
United States,San Antonio,city,2021-02-28,-25.0
United States,San Antonio,city,2021-03-01,-27.0
United States,San Antonio,city,2021-03-02,-36.0
United States,San Antonio,city,2021-03-03,-37.0
United States,San Antonio,city,2021-03-04,-35.0
United States,San Antonio,city,2021-03-05,-28.000000000000004
United States,San Antonio,city,2021-03-06,-33.0
United States,San Antonio,city,2021-03-07,-21.0
United States,San Antonio,city,2021-03-08,-27.0
United States,San Antonio,city,2021-03-09,-33.0
United States,San Antonio,city,2021-03-10,-28.000000000000004
United States,San Antonio,city,2021-03-11,-33.0
United States,San Antonio,city,2021-03-12,-25.0
United States,San Antonio,city,2021-03-13,-20.0
United States,San Diego,city,2020-03-01,-3.0
United States,San Diego,city,2020-03-02,5.0
United States,San Diego,city,2020-03-03,-2.0
United States,San Diego,city,2020-03-04,-1.0
United States,San Diego,city,2020-03-05,-1.0
United States,San Diego,city,2020-03-06,-2.0
United States,San Diego,city,2020-03-07,2.0
United States,San Diego,city,2020-03-08,-2.0
United States,San Diego,city,2020-03-09,2.0
United States,San Diego,city,2020-03-10,-2.0
United States,San Diego,city,2020-03-11,-6.0
United States,San Diego,city,2020-03-12,-12.0
United States,San Diego,city,2020-03-13,-19.0
United States,San Diego,city,2020-03-14,-36.0
United States,San Diego,city,2020-03-15,-37.0
United States,San Diego,city,2020-03-16,-33.0
United States,San Diego,city,2020-03-17,-44.0
United States,San Diego,city,2020-03-18,-53.0
United States,San Diego,city,2020-03-19,-59.0
United States,San Diego,city,2020-03-20,-65.0
United States,San Diego,city,2020-03-21,-70.0
United States,San Diego,city,2020-03-22,-74.0
United States,San Diego,city,2020-03-23,-67.0
United States,San Diego,city,2020-03-24,-71.0
United States,San Diego,city,2020-03-25,-74.0
United States,San Diego,city,2020-03-26,-75.0
United States,San Diego,city,2020-03-27,-73.0
United States,San Diego,city,2020-03-28,-76.0
